year,city,month,overnight_stays,bezirk,nr
2017,Tobadill,11,223,LA,70628
2017,Tobadill,12,1505,LA,70628
2017,Tösens,1,1849,LA,70629
2017,Tösens,2,3180,LA,70629
2017,Tösens,3,1999,LA,70629
2017,Tösens,4,511,LA,70629
2017,Tösens,5,228,LA,70629
2017,Tösens,6,610,LA,70629
2017,Tösens,7,1308,LA,70629
2017,Tösens,8,1617,LA,70629
2017,Tösens,9,457,LA,70629
2017,Tösens,10,105,LA,70629
2017,Tösens,11,3,LA,70629
2017,Tösens,12,1128,LA,70629
2017,Zams,1,9150,LA,70630
2017,Zams,2,11416,LA,70630
2017,Zams,3,8500,LA,70630
2017,Zams,4,2727,LA,70630
2017,Zams,5,2208,LA,70630
2017,Zams,6,9100,LA,70630
2017,Zams,7,16995,LA,70630
2017,Zams,8,18412,LA,70630
2017,Zams,9,10288,LA,70630
2017,Zams,10,5100,LA,70630
2017,Zams,11,2392,LA,70630
2017,Zams,12,4997,LA,70630
2017,Abfaltersbach,1,405,LZ,70701
2017,Abfaltersbach,2,402,LZ,70701
2017,Abfaltersbach,3,260,LZ,70701
2017,Abfaltersbach,4,247,LZ,70701
2017,Abfaltersbach,5,28,LZ,70701
2017,Abfaltersbach,6,172,LZ,70701
2017,Abfaltersbach,7,629,LZ,70701
2017,Abfaltersbach,8,1053,LZ,70701
2017,Abfaltersbach,9,157,LZ,70701
2017,Abfaltersbach,10,56,LZ,70701
2017,Abfaltersbach,11,37,LZ,70701
2017,Abfaltersbach,12,341,LZ,70701
2017,Ainet,1,295,LZ,70702
2017,Ainet,2,235,LZ,70702
2017,Ainet,3,67,LZ,70702
2017,Ainet,4,78,LZ,70702
2017,Ainet,5,248,LZ,70702
2017,Ainet,6,596,LZ,70702
2017,Ainet,7,2221,LZ,70702
2017,Ainet,8,2382,LZ,70702
2017,Ainet,9,740,LZ,70702
2017,Ainet,10,56,LZ,70702
2017,Ainet,11,23,LZ,70702
2017,Ainet,12,118,LZ,70702
2017,Amlach,1,2665,LZ,70703
2017,Amlach,2,3025,LZ,70703
2017,Amlach,3,1970,LZ,70703
2017,Amlach,4,808,LZ,70703
2017,Amlach,5,2166,LZ,70703
2017,Amlach,6,6235,LZ,70703
2017,Amlach,7,9273,LZ,70703
2017,Amlach,8,11191,LZ,70703
2017,Amlach,9,5211,LZ,70703
2017,Amlach,10,2170,LZ,70703
2017,Amlach,11,87,LZ,70703
2017,Amlach,12,1464,LZ,70703
2017,Anras,1,487,LZ,70704
2017,Anras,2,908,LZ,70704
2017,Anras,3,403,LZ,70704
2017,Anras,4,12,LZ,70704
2017,Anras,5,609,LZ,70704
2017,Anras,6,1219,LZ,70704
2017,Anras,7,1770,LZ,70704
2017,Anras,8,2792,LZ,70704
2017,Anras,9,1252,LZ,70704
2017,Anras,10,736,LZ,70704
2017,Anras,11,57,LZ,70704
2017,Anras,12,669,LZ,70704
2017,Assling,1,691,LZ,70705
2017,Assling,2,947,LZ,70705
2017,Assling,3,365,LZ,70705
2017,Assling,4,246,LZ,70705
2017,Assling,5,451,LZ,70705
2017,Assling,6,1586,LZ,70705
2017,Assling,7,3307,LZ,70705
2017,Assling,8,4449,LZ,70705
2017,Assling,9,1316,LZ,70705
2017,Assling,10,476,LZ,70705
2017,Assling,11,68,LZ,70705
2017,Assling,12,624,LZ,70705
2017,Ausservillgraten,1,1878,LZ,70706
2017,Ausservillgraten,2,2965,LZ,70706
2017,Ausservillgraten,3,1444,LZ,70706
2017,Ausservillgraten,4,685,LZ,70706
2017,Ausservillgraten,5,497,LZ,70706
2017,Ausservillgraten,6,1775,LZ,70706
2017,Ausservillgraten,7,3379,LZ,70706
2017,Ausservillgraten,8,4821,LZ,70706
2017,Ausservillgraten,9,1482,LZ,70706
2017,Ausservillgraten,10,638,LZ,70706
2017,Ausservillgraten,11,213,LZ,70706
2017,Ausservillgraten,12,1452,LZ,70706
2017,Dölsach,1,461,LZ,70707
2017,Dölsach,2,756,LZ,70707
2017,Dölsach,3,318,LZ,70707
2017,Dölsach,4,363,LZ,70707
2017,Dölsach,5,349,LZ,70707
2017,Dölsach,6,1011,LZ,70707
2017,Dölsach,7,2477,LZ,70707
2017,Dölsach,8,2890,LZ,70707
2017,Dölsach,9,997,LZ,70707
2017,Dölsach,10,331,LZ,70707
2017,Dölsach,11,136,LZ,70707
2017,Dölsach,12,553,LZ,70707
2017,Gaimberg,1,5858,LZ,70708
2017,Gaimberg,2,5978,LZ,70708
2017,Gaimberg,3,4314,LZ,70708
2017,Gaimberg,4,335,LZ,70708
2017,Gaimberg,5,1003,LZ,70708
2017,Gaimberg,6,3257,LZ,70708
2017,Gaimberg,7,5161,LZ,70708
2017,Gaimberg,8,6087,LZ,70708
2017,Gaimberg,9,3690,LZ,70708
2017,Gaimberg,10,597,LZ,70708
2017,Gaimberg,11,289,LZ,70708
2017,Gaimberg,12,2794,LZ,70708
2017,Hopfgarten in Deferegg,1,2963,LZ,70709
2017,Hopfgarten in Deferegg,2,3977,LZ,70709
2017,Hopfgarten in Deferegg,3,2528,LZ,70709
2017,Hopfgarten in Deferegg,4,1904,LZ,70709
2017,Hopfgarten in Deferegg,5,579,LZ,70709
2017,Hopfgarten in Deferegg,6,2644,LZ,70709
2017,Hopfgarten in Deferegg,7,4592,LZ,70709
2017,Hopfgarten in Deferegg,8,5369,LZ,70709
2017,Hopfgarten in Deferegg,9,2879,LZ,70709
2017,Hopfgarten in Deferegg,10,1914,LZ,70709
2017,Hopfgarten in Deferegg,11,248,LZ,70709
2017,Hopfgarten in Deferegg,12,1743,LZ,70709
2017,Innervillgraten,1,2320,LZ,70710
2017,Innervillgraten,2,4600,LZ,70710
2017,Innervillgraten,3,3690,LZ,70710
2017,Innervillgraten,4,714,LZ,70710
2017,Innervillgraten,5,959,LZ,70710
2017,Innervillgraten,6,3983,LZ,70710
2017,Innervillgraten,7,9863,LZ,70710
2017,Innervillgraten,8,13057,LZ,70710
2017,Innervillgraten,9,3913,LZ,70710
2017,Innervillgraten,10,1538,LZ,70710
2017,Innervillgraten,11,146,LZ,70710
2017,Innervillgraten,12,3023,LZ,70710
2017,Iselsberg-Stronach,1,1884,LZ,70711
2017,Iselsberg-Stronach,2,2893,LZ,70711
2017,Iselsberg-Stronach,3,1980,LZ,70711
2017,Iselsberg-Stronach,4,1066,LZ,70711
2017,Iselsberg-Stronach,5,1848,LZ,70711
2017,Iselsberg-Stronach,6,3322,LZ,70711
2017,Iselsberg-Stronach,7,4846,LZ,70711
2017,Iselsberg-Stronach,8,5086,LZ,70711
2017,Iselsberg-Stronach,9,3073,LZ,70711
2017,Iselsberg-Stronach,10,1406,LZ,70711
2017,Iselsberg-Stronach,11,373,LZ,70711
2017,Iselsberg-Stronach,12,1462,LZ,70711
2017,Kals am Großglockner,1,31423,LZ,70712
2017,Kals am Großglockner,2,43042,LZ,70712
2017,Kals am Großglockner,3,29438,LZ,70712
2017,Kals am Großglockner,4,9037,LZ,70712
2017,Kals am Großglockner,5,1661,LZ,70712
